Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"2,329",Valley of the Forgotten,"$2,730",-,-,"$2,730",100%
"2,330",Rak Leaw Feaw,"$2,710",-,-,"$2,710",100%
"2,331",Six Million and One,"$2,704",-,-,"$2,704",100%
"2,332",Acorazado,"$2,596",-,-,"$2,596",100%
"2,333",Carl,"$2,592","$2,592",100%,-,-
"2,334",Scossa,"$2,586",-,-,"$2,586",100%
"2,335",Ray Harryhausen: Special Effects Titan,"$2,571",-,-,"$2,571",100%
"2,336",Twenty8k,"$2,517",-,-,"$2,517",100%
"2,337",The Metropolitan Opera HD Live: Wagner: Götterdämmerung 2012 Re-release,"$2,493",-,-,"$2,493",100%
"2,338",Salute 2012 Re-release,"$2,486",-,-,"$2,486",100%
"2,339",Lacuna,"$2,463",-,-,"$2,463",100%
"2,340",The Ghastly Love of Johnny X,"$2,436","$2,436",100%,-,-
"2,341",Why Stop Now?,"$2,432","$2,432",100%,-,-
"2,342",Queridísimos intelectuales (del placer y del dolor),"$2,394",-,-,"$2,394",100%
"2,343",12 Paces Without a Head 2012 Re-release,"$2,366",-,-,"$2,366",100%
"2,344",Dino Cazzola: Uma Filmografia de Brasília,"$2,365",-,-,"$2,365",100%
"2,345",The Marriage,"$2,330",-,-,"$2,330",100%
"2,346",The Murder Farm 2012 Re-release,"$2,293",-,-,"$2,293",100%
"2,347",Tous au Larzac,"$2,289",-,-,"$2,289",100%
"2,348",Veronika Decides to Die 2012 Re-release,"$2,243",-,-,"$2,243",100%
"2,349",The Night Watchman,"$2,219","$2,219",100%,-,-
"2,350",9 meses 2012 Re-release,"$2,208",-,-,"$2,208",100%
"2,351",Our Paradise,"$2,206",-,-,"$2,206",100%
"2,352",Scorn,"$2,206","$2,206",100%,-,-
"2,353",Life Just Is,"$2,200",-,-,"$2,200",100%
"2,354",The Return 2012 Re-release,"$2,181",-,-,"$2,181",100%
"2,355",The Other Side of Sleep,"$2,179",-,-,"$2,179",100%
"2,356",Ustad Hotel,"$2,178",-,-,"$2,178",100%
"2,357",All That I Love 2012 Re-release,"$2,160",-,-,"$2,160",100%
"2,358",The Other Boleyn Girl 2012 Re-release,"$2,151",-,-,"$2,151",100%
"2,359",Passion Island,"$2,147",-,-,"$2,147",100%
"2,360",Ghost in the Shell: Stand Alone Complex - Solid State Society 2012 Re-release,"$2,127",-,-,"$2,127",100%
"2,361",Halal police d'État 2012 Re-release,"$2,115",-,-,"$2,115",100%
"2,362",Astro: An Urban Fable in a Magical Rio de Janeiro,"$2,099",-,-,"$2,099",100%
"2,363",20 anni,"$2,087",-,-,"$2,087",100%
"2,364",Dead Europe,"$2,084",-,-,"$2,084",100%
"2,365",Patagonia Rising,"$2,064","$2,064",100%,-,-
"2,366",Frankenstein V2,"$2,056",-,-,"$2,056",100%
"2,367",Arirang,"$2,055",-,-,"$2,055",100%
"2,368",The Killer Inside Me 2012 Re-release,"$2,051",-,-,"$2,051",100%
"2,369",Split: A Deeper Divide,"$2,000","$2,000",100%,-,-
"2,370",Reus 2012 Re-release,"$1,983",-,-,"$1,983",100%
"2,371",Position Among the Stars,"$1,946",-,-,"$1,946",100%
"2,372",Space Chimps 2: Zartog Strikes Back 2012 Re-release,"$1,931",-,-,"$1,931",100%
"2,373",Il Professore,"$1,899",-,-,"$1,899",100%
"2,374",Kao Krian,"$1,891",-,-,"$1,891",100%
"2,375",Zack and Miri Make a Porno 2012 Re-release,"$1,881",-,-,"$1,881",100%
"2,376",Trivandrum Lodge,"$1,877",-,-,"$1,877",100%
"2,377",Mother and Daughter,"$1,876",-,-,"$1,876",100%
"2,378",In the Dark Half,"$1,873",-,-,"$1,873",100%
"2,379",Sesión 1.16,"$1,872",-,-,"$1,872",100%
"2,380",Sagrado Segredo,"$1,852",-,-,"$1,852",100%
"2,381",Bloom,"$1,847",-,-,"$1,847",100%
"2,382",Mr. Nobody 2012 Re-release,"$1,807",-,-,"$1,807",100%
"2,383",I Kissed a Vampire,"$1,794","$1,794",100%,-,-
"2,384",Parapolicial Negro: Apuntes para una prehistoria de la triple A,"$1,760",-,-,"$1,760",100%
"2,385",False Trail 2012 Re-release,"$1,745",-,-,"$1,745",100%
"2,386",Jawan of Vellimala,"$1,710",-,-,"$1,710",100%
"2,387",Dystopia: 2013,"$1,708","$1,708",100%,-,-
"2,388",Iceberg,"$1,701",-,-,"$1,701",100%
"2,389",35 Shots of Rum 2012 Re-release,"$1,698",-,-,"$1,698",100%
"2,390",Cantoras do Brasil: Gaby Amarantos Canta Clementina De Jesus,"$1,679",-,-,"$1,679",100%
"2,391",Bullying 2012 Re-release,"$1,666",-,-,"$1,666",100%
"2,392",Dreaming the Quiet Man,"$1,621",-,-,"$1,621",100%
"2,393",Death Defying Acts 2012 Re-release,"$1,606",-,-,"$1,606",100%
"2,394",Cherry 2012 Re-release,"$1,547",-,-,"$1,547",100%
"2,395",Apnea,"$1,547",-,-,"$1,547",100%
"2,396",Io & Marilyn 2012 Re-release,"$1,534",-,-,"$1,534",100%
"2,397",Behind the Mirror: The Secret War of Nica,"$1,517",-,-,"$1,517",100%
"2,398",Hachi: A Dog's Tale 2012 Re-release,"$1,515",-,-,"$1,515",100%
"2,399",A Brand New Life 2012 Re-release,"$1,501",-,-,"$1,501",100%
"2,400",Lapland Odyssey 2012 Re-release,"$1,493",-,-,"$1,493",100%
"2,401",The Gruffalo's Child,"$1,493",-,-,"$1,493",100%
"2,402",Where Are You Taking Me?,"$1,492","$1,492",100%,-,-
"2,403",Last Chance Harvey 2012 Re-release,"$1,461",-,-,"$1,461",100%
"2,404",Bestiaire,"$1,428","$1,428",100%,-,-
"2,405",Marcelo Yuka no Caminho das Setas (Marcelo Yuka: Follow the Signs),"$1,414",-,-,"$1,414",100%
"2,406",12 Horas 2 Minutos,"$1,383",-,-,"$1,383",100%
"2,407",Joyful Reunion,"$1,377",-,-,"$1,377",100%
"2,408","Marieke, Marieke 2012 Re-release","$1,335",-,-,"$1,335",100%
"2,409",Quijote,"$1,331",-,-,"$1,331",100%
"2,410",Endlich Weltuntergang,"$1,329",-,-,"$1,329",100%
"2,411",The World According to Irving,"$1,286",-,-,"$1,286",100%
"2,412",I Against I,"$1,280",-,-,"$1,280",100%
"2,413",The Maltese Falcon 2012 Re-release,"$1,255",-,-,"$1,255",100%
"2,414",The Christening 2012 Re-release,"$1,227",-,-,"$1,227",100%
"2,415",Snowman's Land,"$1,190","$1,190",100%,-,-
"2,416",The Prophet,"$1,180",-,-,"$1,180",100%
"2,417",Big Boys Gone Bananas!*,"$1,175",-,-,"$1,175",100%
"2,418",The Monsters' Dinner,"$1,174",-,-,"$1,174",100%
"2,419",Jack & Diane,"$1,142","$1,142",100%,-,-
"2,420",Comes a Bright Day,"$1,142",-,-,"$1,142",100%
"2,421",Little Glory,"$1,073",-,-,"$1,073",100%
"2,422",Ninja Scroll,"$1,073",-,-,"$1,073",100%
"2,423",König des Comics,"$1,068",-,-,"$1,068",100%
"2,424",Kosmos 2012 Re-release,"$1,034",-,-,"$1,034",100%
"2,425","Tahrir 2011: The Good, the Bad, and the Politician","$1,032",-,-,"$1,032",100%
"2,426",Harvest,"$1,027",-,-,"$1,027",100%
"2,427",Jerichow 2012 Re-release,$990,-,-,$990,100%
"2,428",El almanaque,$950,-,-,$950,100%
"2,429",Human Nature,$949,-,-,$949,100%
"2,430",Qu'ils reposent en révolte (Des figures de guerre),$934,-,-,$934,100%
"2,431","Tupac Amaru, algo está cambiando: something is changing",$896,-,-,$896,100%
"2,432",Arrieros,$872,-,-,$872,100%
"2,433",Unthinkable 2012 Re-release,$847,-,-,$847,100%
"2,434",Before the Devil Knows You're Dead 2012 Re-release,$809,-,-,$809,100%
"2,435","I, Don Giovanni 2012 Re-release",$805,-,-,$805,100%
"2,436",Nosilatiaj. La Belleza,$793,-,-,$793,100%
"2,437","Putos peronistas, cumbia del sentimiento",$707,-,-,$707,100%
"2,438",The Loving Story,$700,$700,100%,-,-
"2,439",One Tree Three Lives,$668,-,-,$668,100%
"2,440",The Children of Huang Shi 2012 Re-release,$658,-,-,$658,100%
"2,441",Nature Calls,$646,$646,100%,-,-
"2,442",My Own Love Song 2012 Re-release,$639,-,-,$639,100%
"2,443",Requiem Pour Une Tueuse - Requiem for A Killer 2012 Re-release,$632,-,-,$632,100%
"2,444",Citizen Gangster,$625,$625,100%,-,-
"2,445",Una canción,$616,-,-,$616,100%
"2,446",The Athlete,$611,-,-,$611,100%
"2,447",Don't Look Back 2012 Re-release,$610,-,-,$610,100%
"2,448",Gottfried Helnwein and the Dreaming Child,$601,$601,100%,-,-
"2,449",The Myth of the American Sleepover 2012 Re-release,$597,-,-,$597,100%
"2,450",Leave It on the Floor,$590,-,-,$590,100%
"2,451",Best Laid Plans,$573,-,-,$573,100%
"2,452",Meeting Evil,$525,$525,100%,-,-
"2,453",Argus Montenegro & A Instabilidade Do Tempo Forte,$516,-,-,$516,100%
"2,454",Aappan Pher Milange,$509,-,-,$509,100%
"2,455","7, 8, 9, Boniface",$499,-,-,$499,100%
"2,456",We Are Poets,$493,-,-,$493,100%
"2,457",Dear Enemy,$491,-,-,$491,100%
"2,458",Cinema Paradiso 2012 Re-release,$476,-,-,$476,100%
"2,459",Piggy,$467,-,-,$467,100%
"2,460",The Big Sleep 2012 Re-release,$451,-,-,$451,100%
"2,461",Swans,$441,-,-,$441,100%
"2,462",Eden Is West 2012 Re-release,$433,-,-,$433,100%
"2,463",The Voice Makes a Miracle,$432,-,-,$432,100%
"2,464",San Antonio 2012 Re-release,$402,-,-,$402,100%
"2,465",The Reverend,$366,-,-,$366,100%
"2,466",Amanecidos,$362,-,-,$362,100%
"2,467",Voto Que El Alma Pronuncia,$357,-,-,$357,100%
"2,468",A Night in the Woods,$357,-,-,$357,100%
"2,469",A Deal Is a Deal 2012 Re-release,$356,-,-,$356,100%
"2,470",Jeon Woochi 2012 Re-release,$355,-,-,$355,100%
"2,471",Booked Out,$353,-,-,$353,100%
"2,472",The Woman Who Brushed Off Her Tears,$349,-,-,$349,100%
"2,473",Plastic Planet 2012 Re-release,$345,-,-,$345,100%
"2,474",Crawlspace,$318,-,-,$318,100%
"2,475",Dia de Preto,$303,-,-,$303,100%
"2,476",Blood Car,$297,-,-,$297,100%
"2,477",Give Up Tomorrow,$280,-,-,$280,100%
"2,478",Ánima,$272,-,-,$272,100%
"2,479",Marihuana Sin Chivos,$258,-,-,$258,100%
"2,480",El espacio entre los dos,$257,-,-,$257,100%
"2,481",Neds 2012 Re-release,$246,-,-,$246,100%
"2,482","Les aventures de Philibert, capitaine puceau 2012 Re-release",$235,-,-,$235,100%
"2,483",Strawberry Fields,$203,-,-,$203,100%
"2,484",The Wind Journeys 2012 Re-release,$200,-,-,$200,100%
"2,485",Deviation,$140,-,-,$140,100%
"2,486",Whiskey with Vodka 2012 Re-release,$137,-,-,$137,100%
"2,487",Some Guy Who Kills People,$113,-,-,$113,100%
"2,488",Sao Paulo Companhia De Danca,$108,-,-,$108,100%
"2,489",Swchwrm,$94,-,-,$94,100%
"2,490",Leo's Room 2012 Re-release,$62,-,-,$62,100%
"2,491",Older Than America,$32,-,-,$32,100%
"2,492",Inbred,$24,-,-,$24,100%
